2023-09-27 10:08:04,106 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started cpu monitoring
2023-09-27 10:08:04,107 DEBUG   HandlerThread:47285 [system_info.py:probe():195] Probing system
2023-09-27 10:08:04,107 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started disk monitoring
2023-09-27 10:08:04,108 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started memory monitoring
2023-09-27 10:08:04,109 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started network monitoring
2023-09-27 10:08:04,109 DEBUG   HandlerThread:47285 [system_info.py:_probe_git():180] Probing git
2023-09-27 10:08:04,212 DEBUG   HandlerThread:47285 [system_info.py:_probe_git():188] Probing git done
2023-09-27 10:08:04,213 DEBUG   HandlerThread:47285 [system_info.py:probe():240] Probing system done
2023-09-27 10:08:04,213 DEBUG   HandlerThread:47285 [system_monitor.py:probe():213] {'os': 'macOS-13.5.2-x86_64-i386-64bit', 'python': '3.10.10', 'heartbeatAt': '2023-09-27T08:08:04.107478', 'startedAt': '2023-09-27T08:08:03.149799', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '/Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/main.py', 'codePath': 'workspace/main.py', 'git': {'remote': 'https://github.com/hugo-romero-mm/catedra-uc3m-sementacion.git', 'commit': '77ada4c51d5fd77eb3dc4bb198856266703ddb51'}, 'email': '114697825+hugo-romero-mm@users.noreply.github.com', 'root': '/Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion', 'host': 'MacBook-Pro-de-Hugo.local', 'username': 'hugoromero', 'executable': '/Users/hugoromero/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2600, 'min': 2600, 'max': 2600}, 'cpu_freq_per_core': [{'current': 2600, 'min': 2600, 'max': 2600}], 'disk': {'total': 233.46913528442383, 'used': 183.29518127441406}, 'memory': {'total': 16.0}}
2023-09-27 10:08:04,213 INFO    HandlerThread:47285 [system_monitor.py:probe():214] Finished collecting system info
2023-09-27 10:08:04,213 INFO    HandlerThread:47285 [system_monitor.py:probe():217] Publishing system info
2023-09-27 10:08:04,213 DEBUG   HandlerThread:47285 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-09-27 10:08:04,215 DEBUG   HandlerThread:47285 [system_info.py:_save_pip():67] Saving pip packages done
2023-09-27 10:08:04,215 DEBUG   HandlerThread:47285 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-09-27 10:08:05,003 INFO    Thread-65 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100803-bmml2xxy/files/requirements.txt
2023-09-27 10:08:05,004 INFO    Thread-65 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100803-bmml2xxy/files/wandb-summary.json
2023-09-27 10:08:05,004 INFO    Thread-65 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100803-bmml2xxy/files/conda-environment.yaml
2023-09-27 10:08:10,534 DEBUG   HandlerThread:47285 [system_info.py:_save_conda():86] Saving conda packages done
2023-09-27 10:08:10,535 INFO    HandlerThread:47285 [system_monitor.py:probe():219] Finished publishing system info
2023-09-27 10:08:10,535 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:10,536 DEBUG   SenderThread:47285 [sender.py:send():336] send: files
2023-09-27 10:08:10,536 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-09-27 10:08:11,027 INFO    Thread-65 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100803-bmml2xxy/files/conda-environment.yaml
2023-09-27 10:08:11,027 INFO    Thread-65 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100803-bmml2xxy/files/wandb-metadata.json
2023-09-27 10:08:11,128 INFO    wandb-upload_0:47285 [upload_job.py:push():138] Uploaded file /var/folders/_n/k9v7fs012jb8j6x25vn_6gyw0000gn/T/tmpl11i51jlwandb/xqz7hds7-wandb-metadata.json
2023-09-27 10:08:13,571 INFO    StreamThr :47285 [internal.py:wandb_internal():87] W&B internal server running at pid: 47285, started at: 2023-09-27 10:08:13.570162
2023-09-27 10:08:13,572 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status
2023-09-27 10:08:13,573 INFO    WriterThread:47285 [datastore.py:open_for_write():85] open: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/run-wzruiz7c.wandb
2023-09-27 10:08:13,575 DEBUG   SenderThread:47285 [sender.py:send():336] send: header
2023-09-27 10:08:13,657 DEBUG   SenderThread:47285 [sender.py:send():336] send: run
2023-09-27 10:08:14,104 INFO    SenderThread:47285 [dir_watcher.py:__init__():219] watching files in: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files
2023-09-27 10:08:14,104 INFO    SenderThread:47285 [sender.py:_start_run_threads():1078] run started: wzruiz7c with start time 1695802093.570491
2023-09-27 10:08:14,104 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:08:14,105 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:08:14,110 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: check_version
2023-09-27 10:08:14,110 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: check_version
2023-09-27 10:08:14,223 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: run_start
2023-09-27 10:08:14,225 DEBUG   HandlerThread:47285 [system_info.py:__init__():31] System info init
2023-09-27 10:08:14,225 DEBUG   HandlerThread:47285 [system_info.py:__init__():46] System info init done
2023-09-27 10:08:14,225 INFO    HandlerThread:47285 [system_monitor.py:start():183] Starting system monitor
2023-09-27 10:08:14,225 INFO    SystemMonitor:47285 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-09-27 10:08:14,225 INFO    HandlerThread:47285 [system_monitor.py:probe():204] Collecting system info
2023-09-27 10:08:14,226 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started cpu monitoring
2023-09-27 10:08:14,226 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started disk monitoring
2023-09-27 10:08:14,227 DEBUG   HandlerThread:47285 [system_info.py:probe():195] Probing system
2023-09-27 10:08:14,227 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started memory monitoring
2023-09-27 10:08:14,228 INFO    SystemMonitor:47285 [interfaces.py:start():187] Started network monitoring
2023-09-27 10:08:14,229 DEBUG   HandlerThread:47285 [system_info.py:_probe_git():180] Probing git
2023-09-27 10:08:14,338 DEBUG   HandlerThread:47285 [system_info.py:_probe_git():188] Probing git done
2023-09-27 10:08:14,338 DEBUG   HandlerThread:47285 [system_info.py:probe():240] Probing system done
2023-09-27 10:08:14,339 DEBUG   HandlerThread:47285 [system_monitor.py:probe():213] {'os': 'macOS-13.5.2-x86_64-i386-64bit', 'python': '3.10.10', 'heartbeatAt': '2023-09-27T08:08:14.227674', 'startedAt': '2023-09-27T08:08:13.555698', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '/Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/main.py', 'codePath': 'workspace/main.py', 'git': {'remote': 'https://github.com/hugo-romero-mm/catedra-uc3m-sementacion.git', 'commit': '77ada4c51d5fd77eb3dc4bb198856266703ddb51'}, 'email': '114697825+hugo-romero-mm@users.noreply.github.com', 'root': '/Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion', 'host': 'MacBook-Pro-de-Hugo.local', 'username': 'hugoromero', 'executable': '/Users/hugoromero/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2600, 'min': 2600, 'max': 2600}, 'cpu_freq_per_core': [{'current': 2600, 'min': 2600, 'max': 2600}], 'disk': {'total': 233.46913528442383, 'used': 183.2913932800293}, 'memory': {'total': 16.0}}
2023-09-27 10:08:14,339 INFO    HandlerThread:47285 [system_monitor.py:probe():214] Finished collecting system info
2023-09-27 10:08:14,339 INFO    HandlerThread:47285 [system_monitor.py:probe():217] Publishing system info
2023-09-27 10:08:14,339 DEBUG   HandlerThread:47285 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-09-27 10:08:14,341 DEBUG   HandlerThread:47285 [system_info.py:_save_pip():67] Saving pip packages done
2023-09-27 10:08:14,341 DEBUG   HandlerThread:47285 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-09-27 10:08:14,552 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:15,109 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/requirements.txt
2023-09-27 10:08:15,109 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-summary.json
2023-09-27 10:08:15,109 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/conda-environment.yaml
2023-09-27 10:08:19,573 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:20,057 DEBUG   HandlerThread:47285 [system_info.py:_save_conda():86] Saving conda packages done
2023-09-27 10:08:20,058 INFO    HandlerThread:47285 [system_monitor.py:probe():219] Finished publishing system info
2023-09-27 10:08:20,058 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:20,059 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:20,059 DEBUG   SenderThread:47285 [sender.py:send():336] send: files
2023-09-27 10:08:20,060 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-09-27 10:08:20,126 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/conda-environment.yaml
2023-09-27 10:08:20,127 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-metadata.json
2023-09-27 10:08:20,603 INFO    wandb-upload_0:47285 [upload_job.py:push():138] Uploaded file /var/folders/_n/k9v7fs012jb8j6x25vn_6gyw0000gn/T/tmpmbuxicmqwandb/2o8rjkx6-wandb-metadata.json
2023-09-27 10:08:24,263 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:24,589 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:25,079 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:29,280 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:29,604 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:30,093 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:34,295 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:34,621 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:35,115 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:39,318 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:39,638 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:40,137 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:44,342 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: stop_status
2023-09-27 10:08:44,343 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: stop_status
2023-09-27 10:08:44,594 DEBUG   SenderThread:47285 [sender.py:send():336] send: telemetry
2023-09-27 10:08:44,653 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:45,231 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:45,603 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:46,226 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: partial_history
2023-09-27 10:08:46,228 DEBUG   SenderThread:47285 [sender.py:send():336] send: history
2023-09-27 10:08:46,229 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:08:46,231 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:08:46,236 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-summary.json
2023-09-27 10:08:46,236 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/config.yaml
2023-09-27 10:08:47,237 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:49,242 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:49,383 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:49,675 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:49,705 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: partial_history
2023-09-27 10:08:49,706 DEBUG   SenderThread:47285 [sender.py:send():336] send: history
2023-09-27 10:08:49,707 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:08:49,708 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:08:50,245 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-summary.json
2023-09-27 10:08:51,250 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:51,444 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:53,187 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: partial_history
2023-09-27 10:08:53,188 DEBUG   SenderThread:47285 [sender.py:send():336] send: history
2023-09-27 10:08:53,189 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:08:53,190 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:08:53,259 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-summary.json
2023-09-27 10:08:53,259 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:54,447 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:54,696 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:55,263 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:56,723 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:08:56,723 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: partial_history
2023-09-27 10:08:56,724 DEBUG   SenderThread:47285 [sender.py:send():336] send: history
2023-09-27 10:08:56,724 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:08:56,726 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:08:57,272 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-summary.json
2023-09-27 10:08:57,272 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:59,280 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:08:59,502 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: keepalive
2023-09-27 10:08:59,711 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:09:00,307 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: partial_history
2023-09-27 10:09:00,308 DEBUG   SenderThread:47285 [sender.py:send():336] send: history
2023-09-27 10:09:00,308 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:09:00,309 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:09:01,285 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-summary.json
2023-09-27 10:09:01,285 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:09:02,304 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-27 10:09:02,304 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: log_artifact
2023-09-27 10:09:02,318 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: partial_history
2023-09-27 10:09:02,516 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-27 10:09:02,526 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: partial_history
2023-09-27 10:09:03,293 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/output.log
2023-09-27 10:09:03,293 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/media/table/Best fenotype table_5_c9d384a0ffc3c9a0fabd.table.json
2023-09-27 10:09:03,294 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/media/table/Hyperparameters_6_5361194104ac270397ec.table.json
2023-09-27 10:09:03,294 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/media
2023-09-27 10:09:03,294 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/media/table
2023-09-27 10:09:03,533 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-27 10:09:03,745 INFO    wandb-upload_0:47285 [upload_job.py:push():138] Uploaded file /var/folders/_n/k9v7fs012jb8j6x25vn_6gyw0000gn/T/tmpmbuxicmqwandb/fyrd5g1p-media/table/Best fenotype table_5_c9d384a0ffc3c9a0fabd.table.json
2023-09-27 10:09:03,865 INFO    wandb-upload_1:47285 [upload_job.py:push():138] Uploaded file /var/folders/_n/k9v7fs012jb8j6x25vn_6gyw0000gn/T/tmpmbuxicmqwandb/joudyyrp-media/table/Hyperparameters_6_5361194104ac270397ec.table.json
2023-09-27 10:09:03,914 INFO    wandb-upload_2:47285 [upload_job.py:push():96] Uploaded file /Users/hugoromero/Library/Application Support/wandb/artifacts/staging/tmpu00u34x0
2023-09-27 10:09:04,112 DEBUG   SystemMonitor:47285 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-09-27 10:09:04,114 DEBUG   SenderThread:47285 [sender.py:send():336] send: stats
2023-09-27 10:09:04,870 INFO    SenderThread:47285 [sender.py:send_request_log_artifact():1392] logged artifact run-wzruiz7c-Bestfenotypetable - {'id': 'QXJ0aWZhY3Q6NTg1Njg1ODQ4', 'digest': 'ec4a12d51fc098c1b340150bb9d1fd67', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMTU3NzMyMw==', 'latestArtifact': None}, 'version': 'latest'}
2023-09-27 10:09:04,870 DEBUG   SenderThread:47285 [sender.py:send():336] send: files
2023-09-27 10:09:04,871 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:09:04,871 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file media/table/Best fenotype table_5_c9d384a0ffc3c9a0fabd.table.json with policy now
2023-09-27 10:09:04,872 DEBUG   SenderThread:47285 [sender.py:send():336] send: history
2023-09-27 10:09:04,872 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:09:04,873 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:09:04,874 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: log_artifact
2023-09-27 10:09:05,119 DEBUG   HandlerThread:47285 [handler.py:handle_request():144] handle_request: status_report
2023-09-27 10:09:05,304 INFO    Thread-77 :47285 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/hugoromero/Documents/GitHub/catedra-uc3m-sementacion/workspace/wandb/run-20230927_100813-wzruiz7c/files/wandb-summary.json
2023-09-27 10:09:05,416 INFO    wandb-upload_0:47285 [upload_job.py:push():138] Uploaded file /var/folders/_n/k9v7fs012jb8j6x25vn_6gyw0000gn/T/tmpmbuxicmqwandb/3y8gdgge-media/table/Best fenotype table_5_c9d384a0ffc3c9a0fabd.table.json
2023-09-27 10:09:06,209 INFO    wandb-upload_2:47285 [upload_job.py:push():96] Uploaded file /Users/hugoromero/Library/Application Support/wandb/artifacts/staging/tmpg17_fnx4
2023-09-27 10:09:07,054 INFO    SenderThread:47285 [sender.py:send_request_log_artifact():1392] logged artifact run-wzruiz7c-Hyperparameters - {'id': 'QXJ0aWZhY3Q6NTg1Njg1ODcx', 'digest': '7ff32607c3a36d0052815974e69b15f5', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMTU3NzMyOQ==', 'latestArtifact': None}, 'version': 'latest'}
2023-09-27 10:09:07,055 DEBUG   SenderThread:47285 [sender.py:send():336] send: files
2023-09-27 10:09:07,055 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file media/table/Hyperparameters_6_5361194104ac270397ec.table.json with policy now
2023-09-27 10:09:07,055 DEBUG   SenderThread:47285 [sender.py:send():336] send: history
2023-09-27 10:09:07,056 DEBUG   SenderThread:47285 [sender.py:send_request():363] send_request: summary_record
2023-09-27 10:09:07,057 INFO    SenderThread:47285 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-09-27 10:09:07,058 DEBUG   SenderThread:47285 [sender.py:send():336] send: telemetry
